//0																					
//Oxygen,  1.01
//Nitrate, 1, 1, 0, -1.7
//Nitrate, 48, 1, 0.6, -1.5
//Nitrate, 134, 1, 0.5, -.5
//Nitrate, 202, 1, -1, 0
//Nitrate, 240, 1, 0, .5
//Nitrate, 274, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
6401Hawaii	 120	C	05/16/2011	04:22	199.09	 23.459		    26.79	0	 24.6114	0	35.2113	0	23.633	0	213.31	0	100.50	0	0.45	0
6401Hawaii	 120	C	05/16/2011	04:22	199.09	 23.459		    21.85	0	 24.5257	0	35.1231	0	23.584	0	213.82	0	100.53	0	0.36	0
6401Hawaii	 120	C	05/16/2011	04:22	199.09	 23.459		    16.58	0	 24.5193	0	35.1081	0	23.573	0	214.02	0	100.61	0	0.30	0
6401Hawaii	 120	C	05/16/2011	04:22	199.09	 23.459		    11.71	0	 24.6160	0	35.0912	0	23.528	0	213.92	0	100.72	0	0.21	0
6401Hawaii	 120	C	05/16/2011	04:22	199.09	 23.459		     7.69	0	 24.7492	0	35.0977	0	23.493	0	213.82	0	100.91	0	0.47	0
6401Hawaii	 120	C	05/16/2011	04:22	199.09	 23.459																	
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   998.75	0	  4.0963	0	34.4545	0	27.292	0	44.24	0	13.65	0	42.15	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   950.96	0	  4.2061	0	34.4384	0	27.267	0	42.02	0	13.00	0	42.09	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   900.81	0	  4.3112	0	34.4199	0	27.239	0	40.00	0	12.40	0	42.20	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   851.75	0	  4.4430	0	34.3981	0	27.206	0	38.18	0	11.88	0	42.24	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   801.23	0	  4.5838	0	34.3607	0	27.159	0	34.64	0	10.81	0	41.84	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   751.41	0	  4.8661	0	34.3081	0	27.083	0	32.42	0	10.18	0	41.37	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   701.23	0	  5.1411	0	34.2530	0	27.004	0	32.93	0	10.41	0	40.98	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   651.56	0	  5.4383	0	34.1938	0	26.919	0	37.47	0	11.92	0	39.85	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   601.45	0	  5.8230	0	34.1333	0	26.82	0	49.69	0	15.95	0	37.95	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   551.64	0	  6.4587	0	34.0858	0	26.697	0	70.50	0	22.96	0	34.98	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   501.73	0	  7.4351	0	34.0610	0	26.54	0	97.26	0	32.40	0	29.76	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   450.92	0	  8.7299	0	34.0761	0	26.357	0	143.72	0	49.30	0	23.04	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   400.81	0	  9.7160	0	34.1231	0	26.237	0	174.43	0	61.17	0	18.82	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   380.78	0	 10.1359	0	34.1494	0	26.188	0	181.30	0	64.18	0	17.32	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   360.95	0	 10.6682	0	34.1735	0	26.116	0	187.76	0	67.25	0	15.75	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   351.59	0	 10.8987	0	34.1844	0	26.084	0	189.48	0	68.21	0	14.93	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   341.58	0	 11.2302	0	34.2029	0	26.04	0	191.60	0	69.47	0	14.33	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   331.55	0	 11.4515	0	34.2182	0	26.013	0	194.53	0	70.88	0	13.50	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   319.75	0	 11.9046	0	34.2444	0	25.951	0	195.94	0	72.09	0	12.42	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   310.73	0	 12.1182	0	34.2559	0	25.921	0	196.75	0	72.72	0	12.16	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   301.49	0	 12.4228	0	34.2771	0	25.88	0	197.05	0	73.31	0	11.58	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   291.12	0	 12.6548	0	34.2881	0	25.845	0	197.76	0	73.94	0	11.34	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   281.13	0	 13.2869	0	34.3407	0	25.765	0	197.25	0	74.74	0	9.59	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   271.68	0	 13.5553	0	34.3554	0	25.723	0	199.37	0	75.97	0	9.10	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   261.21	0	 13.9178	0	34.3737	0	25.664	0	199.27	0	76.51	0	8.20	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   251.50	0	 14.8045	0	34.4580	0	25.549	0	198.16	0	77.50	0	6.53	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   241.25	0	 15.5833	0	34.5542	0	25.46	0	199.07	0	79.12	0	5.29	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   231.36	0	 16.1489	0	34.6294	0	25.397	0	198.77	0	79.92	0	5.04	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   220.95	0	 16.5431	0	34.6690	0	25.341	0	196.85	0	79.78	0	4.90	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   211.60	0	 16.9564	0	34.7377	0	25.303	0	194.12	0	79.34	0	4.54	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   200.99	0	 17.6534	0	34.8391	0	25.223	0	194.32	0	80.55	0	3.78	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   190.92	0	 18.2272	0	34.9184	0	25.151	0	196.24	0	82.28	0	3.16	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   181.19	0	 18.5511	0	34.9643	0	25.109	0	196.95	0	83.10	0	2.89	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   171.13	0	 18.8747	0	35.0016	0	25.06	0	198.67	0	84.36	0	2.39	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   159.03	0	 19.5361	0	35.0666	0	24.946	0	198.97	0	85.56	0	1.88	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   150.96	0	 19.9618	0	35.1081	0	24.871	0	202.10	0	87.62	0	1.02	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   141.13	0	 20.2402	0	35.1444	0	24.828	0	207.05	0	90.24	0	0.63	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   131.62	0	 20.9254	0	35.2348	0	24.721	0	209.07	0	92.32	0	0.65	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   121.34	0	 21.3467	0	35.2402	0	24.61	0	210.79	0	93.79	0	0.28	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   111.59	0	 21.7779	0	35.2807	0	24.525	0	212.10	0	95.13	0	0.27	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		   101.52	0	 22.3017	0	35.3093	0	24.402	0	210.59	0	95.35	0	0.36	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    96.72	0	 22.4927	0	35.3160	0	24.353	0	210.99	0	95.86	0	0.22	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    91.84	0	 22.6986	0	35.3232	0	24.3	0	210.89	0	96.17	0	0.47	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    86.78	0	 22.7616	0	35.3242	0	24.282	0	212.50	0	97.01	0	0.41	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    81.85	0	 22.9630	0	35.3271	0	24.226	0	213.21	0	97.68	0	0.18	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    76.66	0	 23.3116	0	35.3214	0	24.119	0	215.33	0	99.25	0	0.05	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    71.64	0	 23.5811	0	35.3179	0	24.036	0	216.04	0	100.05	0	0.10	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    66.51	0	 23.9921	0	35.3136	0	23.91	0	217.45	0	101.42	0	0.33	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    61.94	0	 24.0988	0	35.3147	0	23.878	0	216.95	0	101.37	0	0.39	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    56.46	0	 24.1858	0	35.3121	0	23.85	0	216.65	0	101.38	0	0.54	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    51.86	0	 24.4380	0	35.2978	0	23.761	0	215.43	0	101.24	0	0.29	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    46.39	0	 24.5088	0	35.3014	0	23.742	0	214.73	0	101.04	0	0.34	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    41.79	0	 24.6007	0	35.2906	0	23.705	0	214.12	0	100.90	0	0.32	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    36.75	0	 24.6375	0	35.2767	0	23.681	0	213.92	0	100.86	0	0.31	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    31.21	0	 24.6662	0	35.2448	0	23.645	0	214.02	0	100.94	0	0.38	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    26.52	0	 24.7491	0	35.1885	0	23.571	0	213.72	0	100.91	0	0.24	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    21.74	0	 24.8202	0	35.1793	0	23.541	0	213.62	0	100.98	0	0.29	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    16.80	0	 24.8477	0	35.1682	0	23.523	0	213.51	0	100.97	0	0.37	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		    11.45	0	 25.2353	0	35.0757	0	23.323	0	212.00	0	100.87	0	0.28	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409		     7.67	0	 25.2997	0	35.0561	0	23.285	0	211.70	0	100.82	0	0.36	0
6401Hawaii	 121	C	05/21/2011	08:39	199.129	 23.409																	
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   999.48	0	  4.0908	0	34.4527	0	27.291	0	44.54	0	13.74	0	41.87	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   951.42	0	  4.1880	0	34.4383	0	27.268	0	42.02	0	12.99	0	42.15	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   901.14	0	  4.2802	0	34.4229	0	27.245	0	40.30	0	12.49	0	42.08	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   851.16	0	  4.4187	0	34.4000	0	27.211	0	37.77	0	11.74	0	42.25	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   801.64	0	  4.6598	0	34.3531	0	27.144	0	34.24	0	10.70	0	42.24	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   751.59	0	  4.9453	0	34.3150	0	27.079	0	30.10	0	9.47	0	41.82	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   701.45	0	  5.0258	0	34.2530	0	27.018	0	33.33	0	10.51	0	41.20	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   651.54	0	  5.3586	0	34.2058	0	26.939	0	38.58	0	12.25	0	40.07	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   601.42	0	  5.8501	0	34.1181	0	26.804	0	53.63	0	17.22	0	37.55	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   550.98	0	  6.4845	0	34.0788	0	26.688	0	69.29	0	22.58	0	34.64	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   501.72	0	  7.6855	0	34.0528	0	26.496	0	114.33	0	38.30	0	28.39	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   451.58	0	  8.7208	0	34.0769	0	26.359	0	136.25	0	46.73	0	23.37	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   401.64	0	  9.7320	0	34.1164	0	26.228	0	169.07	0	59.31	0	19.06	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   381.33	0	 10.2605	0	34.1422	0	26.16	0	179.07	0	63.56	0	17.03	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   361.08	0	 10.9817	0	34.1895	0	26.074	0	189.88	0	68.48	0	14.79	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   351.60	0	 11.3489	0	34.2136	0	26.028	0	191.19	0	69.51	0	14.34	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   340.89	0	 11.5796	0	34.2245	0	25.995	0	193.62	0	70.74	0	13.61	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   331.39	0	 11.7245	0	34.2401	0	25.981	0	194.73	0	71.37	0	13.34	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   321.79	0	 11.9371	0	34.2467	0	25.947	0	195.13	0	71.84	0	12.91	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   311.73	0	 12.2509	0	34.2507	0	25.891	0	195.74	0	72.55	0	12.16	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   301.06	0	 12.5938	0	34.2229	0	25.802	0	191.09	0	71.32	0	12.11	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   291.00	0	 13.1481	0	34.2639	0	25.728	0	185.34	0	69.99	0	10.55	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   279.54	0	 14.1124	0	34.3651	0	25.617	0	181.90	0	70.11	0	8.88	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   270.63	0	 14.8473	0	34.4415	0	25.526	0	183.21	0	71.71	0	7.35	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   260.61	0	 15.3794	0	34.5192	0	25.476	0	185.34	0	73.35	0	7.11	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   250.69	0	 15.8039	0	34.5712	0	25.426	0	186.55	0	74.47	0	6.10	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   241.52	0	 16.2476	0	34.6290	0	25.374	0	188.97	0	76.13	0	5.56	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   231.49	0	 16.9496	0	34.7276	0	25.296	0	190.18	0	77.72	0	4.64	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   221.09	0	 17.4111	0	34.8001	0	25.248	0	191.50	0	78.99	0	4.11	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   211.56	0	 17.7328	0	34.8447	0	25.209	0	192.41	0	79.88	0	4.13	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   201.13	0	 18.1138	0	34.8979	0	25.161	0	192.71	0	80.61	0	3.40	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   190.78	0	 18.4653	0	34.9388	0	25.109	0	192.30	0	81.00	0	3.48	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   180.76	0	 18.8188	0	34.9820	0	25.057	0	191.40	0	81.17	0	3.29	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   170.67	0	 19.0922	0	35.0211	0	25.021	0	191.40	0	81.61	0	3.17	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   160.53	0	 19.2398	0	35.0419	0	25.001	0	191.60	0	81.93	0	3.18	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   151.15	0	 19.7625	0	35.0957	0	24.912	0	191.29	0	82.62	0	2.57	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   141.62	0	 20.0885	0	35.1352	0	24.86	0	191.90	0	83.40	0	2.47	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   131.77	0	 20.9189	0	35.2207	0	24.711	0	196.45	0	86.73	0	0.62	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   121.10	0	 21.1923	0	35.2367	0	24.65	0	203.41	0	90.26	0	0.77	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   111.27	0	 21.6032	0	35.2577	0	24.554	0	207.96	0	92.97	0	0.55	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		   101.60	0	 22.0447	0	35.2836	0	24.453	0	212.81	0	95.90	0	0.42	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    96.51	0	 22.4424	0	35.3040	0	24.357	0	213.01	0	96.69	0	0.43	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    91.55	0	 22.5699	0	35.3153	0	24.33	0	213.31	0	97.05	0	0.55	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    86.55	0	 22.6600	0	35.3169	0	24.305	0	213.92	0	97.48	0	0.20	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    81.87	0	 22.9786	0	35.3201	0	24.216	0	215.33	0	98.68	0	0.45	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    76.70	0	 23.1140	0	35.3264	0	24.181	0	216.65	0	99.52	0	0.32	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    71.74	0	 23.1905	0	35.3262	0	24.159	0	217.35	0	99.98	0	0.43	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    66.75	0	 23.4732	0	35.3270	0	24.076	0	216.44	0	100.05	0	0.47	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    61.48	0	 23.7543	0	35.3205	0	23.987	0	218.16	0	101.34	0	0.43	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    56.73	0	 24.3238	0	35.2894	0	23.788	0	215.94	0	101.28	0	0.65	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    51.64	0	 24.5693	0	35.2845	0	23.709	0	215.13	0	101.32	0	0.48	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    46.49	0	 24.6887	0	35.2431	0	23.637	0	214.22	0	101.08	0	0.40	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    41.60	0	 24.7665	0	35.2040	0	23.579	0	213.82	0	101.00	0	0.51	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    36.75	0	 24.8588	0	35.1732	0	23.524	0	213.21	0	100.85	0	0.35	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    31.29	0	 25.1246	0	35.0702	0	23.353	0	211.60	0	100.48	0	0.35	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    26.40	0	 25.1801	0	35.0400	0	23.309	0	211.19	0	100.37	0	0.50	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    21.46	0	 25.1814	0	35.0396	0	23.308	0	211.39	0	100.47	0	0.43	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    16.78	0	 25.1799	0	35.0397	0	23.309	0	211.49	0	100.51	0	0.42	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		    11.75	0	 25.1771	0	35.0398	0	23.31	0	211.90	0	100.70	0	0.60	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079		     7.65	0	 25.1761	0	35.0398	0	23.31	0	211.80	0	100.65	0	0.58	0
6401Hawaii	 122	C	05/26/2011	14:44	198.796	 23.079																	
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   998.58	0	  4.1313	0	34.4503	0	27.285	0	43.33	0	13.38	0	42.10	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   951.18	0	  4.2304	0	34.4367	0	27.262	0	41.61	0	12.88	0	42.04	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   901.58	0	  4.3306	0	34.4193	0	27.237	0	40.00	0	12.41	0	42.24	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   851.52	0	  4.4815	0	34.3889	0	27.194	0	37.47	0	11.67	0	42.13	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   801.46	0	  4.6628	0	34.3507	0	27.142	0	33.94	0	10.61	0	42.25	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   750.93	0	  4.8765	0	34.3007	0	27.076	0	32.42	0	10.19	0	41.78	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   701.55	0	  5.2214	0	34.2436	0	26.987	0	34.85	0	11.03	0	40.86	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   651.43	0	  5.4814	0	34.1734	0	26.897	0	39.79	0	12.67	0	39.82	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   601.15	0	  6.1094	0	34.0676	0	26.729	0	64.34	0	20.78	0	35.96	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   550.65	0	  7.2892	0	34.0633	0	26.563	0	95.04	0	31.55	0	30.99	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   500.91	0	  8.1755	0	34.0696	0	26.437	0	123.42	0	41.81	0	26.46	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   451.54	0	  9.1981	0	34.0912	0	26.295	0	150.59	0	52.20	0	21.26	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   401.20	0	 10.4924	0	34.1731	0	26.146	0	186.95	0	66.71	0	16.52	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   381.08	0	 10.8485	0	34.1887	0	26.097	0	191.50	0	68.86	0	15.32	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   361.69	0	 11.3240	0	34.2224	0	26.04	0	194.53	0	70.68	0	14.12	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   349.82	0	 11.6695	0	34.2477	0	25.998	0	197.76	0	72.40	0	12.99	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   341.22	0	 11.9919	0	34.2669	0	25.954	0	199.88	0	73.69	0	12.50	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   330.96	0	 12.3179	0	34.2866	0	25.909	0	202.71	0	75.25	0	11.66	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   321.33	0	 12.6765	0	34.3051	0	25.855	0	204.12	0	76.36	0	10.68	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   310.95	0	 12.9655	0	34.3231	0	25.814	0	204.42	0	76.94	0	10.18	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   300.85	0	 13.3557	0	34.3490	0	25.758	0	204.53	0	77.61	0	9.32	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   291.05	0	 13.7044	0	34.3781	0	25.712	0	204.22	0	78.07	0	8.63	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   280.87	0	 14.1532	0	34.4131	0	25.649	0	202.81	0	78.26	0	7.96	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   271.13	0	 14.5282	0	34.4473	0	25.599	0	201.39	0	78.32	0	7.34	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   261.23	0	 14.9014	0	34.4799	0	25.547	0	198.77	0	77.90	0	7.16	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   251.18	0	 15.0533	0	34.5007	0	25.531	0	197.25	0	77.55	0	6.83	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   238.70	0	 15.8141	0	34.5897	0	25.439	0	195.84	0	78.21	0	5.49	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   231.14	0	 16.3335	0	34.6593	0	25.38	0	197.25	0	79.62	0	5.03	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   221.09	0	 17.1930	0	34.7770	0	25.28	0	197.96	0	81.30	0	4.26	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   211.66	0	 18.0083	0	34.8853	0	25.176	0	195.44	0	81.58	0	3.48	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   201.70	0	 18.4249	0	34.9386	0	25.119	0	195.84	0	82.42	0	3.01	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   190.72	0	 18.9205	0	35.0012	0	25.048	0	196.75	0	83.61	0	2.98	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   180.93	0	 19.3718	0	35.0511	0	24.975	0	197.05	0	84.47	0	2.11	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   170.74	0	 19.8943	0	35.1075	0	24.888	0	199.68	0	86.46	0	1.47	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   161.36	0	 20.1790	0	35.1418	0	24.842	0	202.71	0	88.25	0	0.99	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   151.09	0	 20.3733	0	35.1659	0	24.811	0	205.74	0	89.90	0	1.06	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   141.19	0	 20.6552	0	35.2070	0	24.771	0	208.57	0	91.63	0	0.79	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   131.59	0	 21.0779	0	35.2289	0	24.675	0	210.59	0	93.24	0	0.40	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   121.73	0	 21.6089	0	35.2653	0	24.559	0	211.19	0	94.43	0	0.32	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   111.51	0	 22.3998	0	35.3023	0	24.368	0	212.61	0	96.43	0	0.37	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		   101.72	0	 22.6363	0	35.3069	0	24.304	0	216.24	0	98.49	0	0.32	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		    96.85	0	 22.7405	0	35.3061	0	24.273	0	216.04	0	98.58	0	0.24	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		    91.65	0	 22.9031	0	35.3147	0	24.233	0	217.66	0	99.61	0	0.40	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		    86.61	0	 23.3492	0	35.3204	0	24.107	0	216.85	0	100.02	0	0.31	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		    81.83	0	 23.4473	0	35.3214	0	24.079	0	217.96	0	100.70	0	0.38	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		    76.59	0	 23.7648	0	35.3153	0	23.979	0	218.26	0	101.40	0	0.53	0
6401Hawaii	 123	C	05/31/2011	20:51	198.382	 23.097		    71.69	0	 23.9280	0	35.3128	0	23.928	0	218.36	0	101.73	0	0.52	0
