//0																					
//Oxygen,  1.10
//Nitrate, 1, 1, 0, 0
//Nitrate, 58, 1, -1, 0
//Nitrate, 137, 1, -2, 0
//Nitrate, 147, 1, 0.6, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		901.5	0	4.3288	0	34.4039	0	27.224	0	33.00	0	10.24	0	42.45	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		850.66	0	4.4923	0	34.3653	0	27.174	0	29.04	0	9.04	0	42.11	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		801.39	0	4.6983	0	34.3201	0	27.113	0	26.73	0	8.36	0	41.94	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		751.45	0	4.9307	0	34.2711	0	27.045	0	27.83	0	8.75	0	41.33	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		700.91	0	5.1444	0	34.2343	0	26.989	0	30.69	0	9.70	0	40.93	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		651.01	0	5.4609	0	34.1987	0	26.92	0	36.52	0	11.63	0	39.82	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		600.99	0	5.9106	0	34.1329	0	26.808	0	55.88	0	17.97	0	37.26	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		551.56	0	6.7222	0	34.1396	0	26.705	0	74.80	0	24.52	0	33.26	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		501.1	0	7.8522	0	34.1203	0	26.528	0	110.11	0	37.04	0	28.21	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		450.32	0	8.6797	0	34.1154	0	26.397	0	139.48	0	47.80	0	24.06	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		401.43	0	9.9377	0	34.146	0	26.218	0	168.85	0	59.51	0	18.74	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		381.39	0	10.5742	0	34.155	0	26.117	0	181.06	0	64.71	0	16.62	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		359.79	0	11.0858	0	34.1812	0	26.048	0	190.19	0	68.74	0	14.77	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		351.3	0	11.3998	0	34.1968	0	26.005	0	191.84	0	69.81	0	14.16	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		341.58	0	11.6603	0	34.2068	0	25.965	0	194.04	0	71.01	0	13.25	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		330.89	0	12.0201	0	34.2259	0	25.914	0	196.13	0	72.33	0	12.41	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		320.83	0	12.4587	0	34.2552	0	25.855	0	198.22	0	73.79	0	11.46	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		311.02	0	13.0539	0	34.2956	0	25.773	0	198.33	0	74.77	0	10.34	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		301.48	0	13.7544	0	34.3476	0	25.676	0	198.00	0	75.75	0	8.75	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		291.56	0	14.3876	0	34.4124	0	25.599	0	197.56	0	76.60	0	7.90	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		280.82	0	14.9997	0	34.463	0	25.511	0	197.23	0	77.44	0	7.25	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		270.98	0	15.4057	0	34.502	0	25.456	0	196.57	0	77.83	0	6.51	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		261.19	0	16.3494	0	34.6127	0	25.337	0	194.81	0	78.63	0	5.55	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		250.99	0	17.0579	0	34.69	0	25.238	0	194.15	0	79.49	0	4.62	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		241.36	0	17.3891	0	34.7363	0	25.199	0	195.69	0	80.65	0	3.88	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		229.12	0	18.4337	0	34.8576	0	25.048	0	196.13	0	82.52	0	3.54	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		221.11	0	19.0122	0	34.9393	0	24.972	0	195.25	0	83.09	0	2.36	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		211.58	0	19.6197	0	34.9868	0	24.856	0	196.68	0	84.67	0	2.50	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		201.64	0	19.9842	0	35.0072	0	24.779	0	195.14	0	84.59	0	2.42	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		191.42	0	20.1627	0	35.0387	0	24.758	0	196.24	0	85.36	0	2.26	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		181.06	0	20.5426	0	35.084	0	24.696	0	197.56	0	86.55	0	1.76	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		171.3	0	21.3122	0	35.1424	0	24.536	0	200.31	0	89.02	0	0.92	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		161.02	0	21.6459	0	35.18	0	24.476	0	203.50	0	91.00	0	0.82	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		151.6	0	22.0186	0	35.0908	0	24.295	0	208.56	0	93.84	0	0.59	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		141.67	0	22.5321	0	35.05	0	24.113	0	211.86	0	96.17	0	0.21	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		131.35	0	22.8779	0	35.0412	0	24.006	0	213.84	0	97.66	0	0.37	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		121.7	0	23.8735	0	35.0318	0	23.703	0	212.74	0	98.86	0	0.32	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		111.65	0	24.2072	0	35.0442	0	23.613	0	214.39	0	100.21	0	0.34	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		101.44	0	24.2859	0	35.0386	0	23.584	0	216.15	0	101.16	0	0.55	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		96.55	0	24.2868	0	35.0362	0	23.582	0	216.70	0	101.42	0	0.38	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		91.34	0	24.2927	0	35.0319	0	23.576	0	217.14	0	101.64	0	0.41	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		86.61	0	24.3164	0	35.0296	0	23.567	0	217.36	0	101.78	0	0.56	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		81.13	0	24.346	0	35.031	0	23.559	0	217.47	0	101.88	0	0.50	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		76.03	0	24.3879	0	35.0292	0	23.545	0	217.58	0	102.01	0	0.20	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		71.58	0	24.4724	0	34.9632	0	23.462	0	217.58	0	102.12	0	0.26	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		66.73	0	24.4763	0	34.952	0	23.452	0	217.58	0	102.12	0	0.53	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		61.28	0	24.4775	0	34.9373	0	23.439	0	217.91	0	102.27	0	0.62	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		56.43	0	24.4768	0	34.9376	0	23.439	0	217.91	0	102.26	0	0.15	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		51.71	0	24.4781	0	34.9378	0	23.439	0	218.13	0	102.37	0	0.66	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		46.36	0	24.4766	0	34.9375	0	23.439	0	218.35	0	102.47	0	0.60	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		41.76	0	24.4767	0	34.9374	0	23.439	0	218.46	0	102.52	0	0.39	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		36.44	0	24.4775	0	34.9378	0	23.439	0	218.68	0	102.63	0	0.18	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		31.3	0	24.476	0	34.9378	0	23.439	0	218.79	0	102.68	0	0.64	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		26.03	0	24.4763	0	34.9375	0	23.439	0	219.01	0	102.78	0	0.34	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		21.05	0	24.4758	0	34.9375	0	23.439	0	219.01	0	102.78	0	0.49	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		16.34	0	24.4745	0	34.9379	0	23.44	0	219.23	0	102.88	0	0.13	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		11.3	0	24.4729	0	34.9373	0	23.44	0	219.45	0	102.98	0	0.21	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973		7.51	0	24.4718	0	34.9372	0	23.44	0	219.56	0	103.03	0	0.36	0
5145Hawaii	4	C	12/26/2007	11:24	202.036	22.973															
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		998.21	0	4.1567	0	34.4559	0	27.286	0	40.48	0	12.51	0	41.93	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		950.52	0	4.2633	0	34.4277	0	27.251	0	37.18	0	11.52	0	42.00	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		900.84	0	4.385	0	34.3961	0	27.211	0	32.12	0	9.98	0	42.29	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		851.26	0	4.5504	0	34.3528	0	27.157	0	27.94	0	8.71	0	42.30	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		801.62	0	4.7905	0	34.3067	0	27.091	0	26.84	0	8.42	0	41.91	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		751.55	0	4.9984	0	34.2568	0	27.025	0	28.16	0	8.87	0	41.51	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		701.37	0	5.2084	0	34.229	0	26.976	0	31.46	0	9.96	0	40.53	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		651.3	0	5.4839	0	34.1885	0	26.909	0	37.73	0	12.02	0	39.42	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		600.99	0	5.8072	0	34.1325	0	26.821	0	52.69	0	16.91	0	37.54	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		549.49	0	6.4796	0	34.1048	0	26.71	0	74.25	0	24.20	0	33.85	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		501.11	0	7.5474	0	34.116	0	26.569	0	105.38	0	35.20	0	29.55	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		451.52	0	8.5908	0	34.1216	0	26.416	0	134.09	0	45.87	0	24.48	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		401.4	0	10.2211	0	34.1508	0	26.174	0	173.36	0	61.48	0	17.67	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		381.63	0	10.8401	0	34.1646	0	26.078	0	185.68	0	66.75	0	15.50	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		360.54	0	11.4449	0	34.1967	0	25.996	0	191.73	0	69.84	0	13.77	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		350.56	0	11.7953	0	34.2131	0	25.945	0	194.59	0	71.42	0	12.91	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		340.55	0	12.1792	0	34.2336	0	25.89	0	196.02	0	72.53	0	11.94	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		330.89	0	12.8034	0	34.2581	0	25.791	0	197.78	0	74.16	0	10.66	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		321.21	0	13.6131	0	34.3346	0	25.694	0	197.34	0	75.28	0	9.19	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		311.15	0	14.2038	0	34.3896	0	25.618	0	198.00	0	76.47	0	8.11	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		301.36	0	14.7862	0	34.4506	0	25.547	0	197.78	0	77.32	0	7.32	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		291.67	0	15.5642	0	34.536	0	25.449	0	196.90	0	78.22	0	6.66	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		280.64	0	16.4679	0	34.614	0	25.311	0	194.26	0	78.59	0	5.37	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		271.57	0	16.6845	0	34.6445	0	25.287	0	195.25	0	79.34	0	5.30	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		261.49	0	17.0653	0	34.6841	0	25.232	0	194.70	0	79.72	0	4.64	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		250.91	0	17.7645	0	34.7715	0	25.139	0	194.92	0	80.93	0	3.99	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		241.21	0	18.2786	0	34.8403	0	25.071	0	195.69	0	82.09	0	3.17	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		231.35	0	19.1561	0	34.9393	0	24.935	0	196.02	0	83.64	0	2.81	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		220.77	0	19.6447	0	34.9924	0	24.855	0	196.46	0	84.62	0	2.58	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		210.83	0	19.8125	0	35.0091	0	24.825	0	196.79	0	85.03	0	2.34	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		201.59	0	20.4431	0	35.0668	0	24.708	0	196.46	0	85.91	0	1.54	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		191.1	0	20.7411	0	35.0831	0	24.641	0	198.44	0	87.25	0	1.28	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		181.43	0	21.0002	0	35.0973	0	24.583	0	200.31	0	88.50	0	1.14	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		171.76	0	21.4768	0	35.1051	0	24.459	0	203.39	0	90.64	0	0.65	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		159.3	0	21.8669	0	35.0597	0	24.311	0	208.67	0	93.62	0	0.65	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		151.56	0	22.3278	0	35.0685	0	24.188	0	210.21	0	95.09	0	0.24	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		141.63	0	22.9471	0	35.0366	0	23.982	0	212.63	0	97.23	0	0.04	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		131.57	0	23.6478	0	35.0276	0	23.767	0	213.40	0	98.77	0	-0.04	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		120.42	0	24.2952	0	35.0415	0	23.584	0	214.28	0	100.31	0	0.49	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		110.99	0	24.3533	0	35.0498	0	23.573	0	215.82	0	101.13	0	0.25	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		101.3	0	24.3763	0	35.0507	0	23.567	0	216.37	0	101.43	0	0.29	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		96.21	0	24.38	0	35.0496	0	23.565	0	216.70	0	101.59	0	0.52	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		91.09	0	24.3828	0	35.0486	0	23.563	0	216.70	0	101.60	0	0.63	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		85.84	0	24.3852	0	35.0454	0	23.56	0	217.03	0	101.75	0	0.68	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		81.46	0	24.3857	0	35.0442	0	23.559	0	217.25	0	101.86	0	0.49	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		76.41	0	24.397	0	35.0391	0	23.551	0	217.25	0	101.87	0	0.40	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		71.34	0	24.4254	0	35.0088	0	23.516	0	217.47	0	102.01	0	0.60	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		66.19	0	24.4226	0	34.9585	0	23.474	0	217.80	0	102.13	0	0.56	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		61.29	0	24.4169	0	34.9531	0	23.471	0	218.02	0	102.22	0	0.46	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		56.07	0	24.4124	0	34.95	0	23.469	0	218.02	0	102.21	0	0.41	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		51.33	0	24.4128	0	34.9493	0	23.469	0	218.24	0	102.31	0	0.26	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		46.43	0	24.4099	0	34.9487	0	23.469	0	218.57	0	102.46	0	0.25	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		41.33	0	24.4105	0	34.9501	0	23.47	0	218.79	0	102.57	0	0.56	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		36.15	0	24.4039	0	34.9442	0	23.467	0	218.79	0	102.55	0	0.47	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		30.82	0	24.4082	0	34.9499	0	23.471	0	218.90	0	102.62	0	0.41	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		26.07	0	24.4089	0	34.9504	0	23.471	0	218.90	0	102.62	0	0.47	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		21.46	0	24.4045	0	34.9468	0	23.469	0	219.12	0	102.71	0	0.18	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		16.56	0	24.4065	0	34.9495	0	23.471	0	219.34	0	102.82	0	0.18	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		10.89	0	24.4013	0	34.9467	0	23.47	0	219.34	0	102.81	0	0.22	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999		7.18	0	24.4012	0	34.9473	0	23.471	0	219.56	0	102.91	0	0.21	0
5145Hawaii	5	C	12/27/2007	11:32	202.059	22.999															
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		998.07	0	4.1575	0	34.4627	0	27.292	0	40.70	0	12.58	0	42.12	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		951.51	0	4.2592	0	34.4338	0	27.257	0	37.40	0	11.59	0	42.29	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		901.64	0	4.4572	0	34.3867	0	27.195	0	32.34	0	10.06	0	42.08	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		850.6	0	4.5968	0	34.345	0	27.145	0	27.50	0	8.58	0	42.07	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		801	0	4.7872	0	34.3041	0	27.089	0	26.73	0	8.38	0	41.80	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		750.9	0	4.919	0	34.2694	0	27.045	0	27.39	0	8.61	0	41.60	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		701.66	0	5.2518	0	34.2163	0	26.961	0	32.56	0	10.32	0	40.42	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		650.98	0	5.6907	0	34.1514	0	26.852	0	46.64	0	14.92	0	38.18	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		601.04	0	6.0277	0	34.1166	0	26.78	0	61.27	0	19.76	0	36.54	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		548.58	0	6.9272	0	34.0998	0	26.644	0	90.64	0	29.85	0	32.09	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		501.1	0	7.8705	0	34.1211	0	26.526	0	112.31	0	37.80	0	28.04	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		451.67	0	8.9	0	34.1186	0	26.365	0	144.87	0	49.90	0	22.80	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		400.99	0	10.2005	0	34.1489	0	26.176	0	173.69	0	61.57	0	17.99	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		381.34	0	10.8607	0	34.1681	0	26.077	0	186.56	0	67.10	0	15.59	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		361.3	0	11.8725	0	34.221	0	25.938	0	194.48	0	71.50	0	12.66	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		350.85	0	12.148	0	34.238	0	25.9	0	197.67	0	73.10	0	12.16	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		340.55	0	12.5262	0	34.26	0	25.846	0	198.44	0	73.98	0	10.96	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		331.67	0	12.7328	0	34.2673	0	25.812	0	198.88	0	74.47	0	10.85	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		321.55	0	13.2401	0	34.3013	0	25.741	0	198.44	0	75.10	0	10.11	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		311.61	0	14.0111	0	34.3673	0	25.64	0	197.23	0	75.87	0	8.37	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		301.27	0	14.6042	0	34.4144	0	25.555	0	197.45	0	76.89	0	7.53	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		291.3	0	15.6145	0	34.5065	0	25.413	0	195.36	0	77.67	0	6.20	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		280.63	0	16.1471	0	34.5861	0	25.361	0	196.02	0	78.79	0	5.77	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		271.55	0	16.6945	0	34.652	0	25.291	0	195.58	0	79.49	0	4.85	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		261.28	0	17.6229	0	34.7517	0	25.156	0	194.59	0	80.57	0	4.20	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		251.01	0	17.9997	0	34.808	0	25.113	0	195.47	0	81.54	0	3.89	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		241.51	0	18.8181	0	34.8995	0	24.987	0	195.36	0	82.81	0	2.88	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		229.55	0	19.2477	0	34.9538	0	24.924	0	196.46	0	83.98	0	2.81	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		220.91	0	19.6358	0	34.9921	0	24.857	0	196.35	0	84.56	0	2.40	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		211.16	0	20.0777	0	35.0426	0	24.784	0	195.91	0	85.08	0	2.19	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		201.58	0	20.7355	0	35.1552	0	24.705	0	200.97	0	88.39	0	1.48	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		191.4	0	20.9702	0	35.1557	0	24.641	0	202.18	0	89.31	0	1.01	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		180.87	0	21.2973	0	35.1499	0	24.547	0	202.84	0	90.13	0	0.65	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		171.49	0	21.5958	0	35.1147	0	24.434	0	205.04	0	91.57	0	0.52	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		161.42	0	21.9299	0	35.0835	0	24.314	0	206.69	0	92.85	0	0.42	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		151.54	0	22.1827	0	35.0613	0	24.223	0	209.11	0	94.35	0	0.59	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		141.56	0	22.5005	0	35.0238	0	24.1	0	211.42	0	95.91	0	0.15	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		131.64	0	23.1044	0	34.9761	0	23.884	0	213.40	0	97.81	0	0.39	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		119.76	0	24.2654	0	35.003	0	23.56	0	214.50	0	100.34	0	0.42	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		111.2	0	24.3325	0	34.9882	0	23.527	0	215.82	0	101.06	0	0.57	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		101.19	0	24.3708	0	34.9814	0	23.509	0	216.81	0	101.59	0	0.02	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		96.56	0	24.3677	0	34.9818	0	23.51	0	217.03	0	101.69	0	0.55	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		91.65	0	24.368	0	34.9814	0	23.51	0	217.25	0	101.79	0	0.59	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		86.68	0	24.3669	0	34.9816	0	23.51	0	217.36	0	101.84	0	0.54	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		81.75	0	24.3662	0	34.9818	0	23.511	0	217.58	0	101.94	0	0.68	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		76.39	0	24.3679	0	34.9813	0	23.51	0	217.80	0	102.05	0	0.48	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		71.62	0	24.3676	0	34.982	0	23.511	0	217.91	0	102.10	0	0.62	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		66.56	0	24.3661	0	34.9813	0	23.51	0	217.91	0	102.10	0	0.38	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		61.83	0	24.3636	0	34.982	0	23.512	0	218.13	0	102.19	0	0.42	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		56.73	0	24.3625	0	34.9814	0	23.512	0	218.13	0	102.19	0	0.21	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		51.86	0	24.3629	0	34.9818	0	23.512	0	218.57	0	102.40	0	0.27	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		46.86	0	24.3601	0	34.9828	0	23.514	0	218.57	0	102.40	0	0.49	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		41.41	0	24.3592	0	34.9818	0	23.513	0	218.68	0	102.44	0	0.13	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		36.91	0	24.3584	0	34.9817	0	23.513	0	218.90	0	102.55	0	0.34	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		31.91	0	24.3594	0	34.9816	0	23.513	0	218.90	0	102.55	0	0.22	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		25.43	0	24.3529	0	34.9826	0	23.516	0	219.12	0	102.64	0	0.35	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		21.64	0	24.3543	0	34.9818	0	23.514	0	219.34	0	102.75	0	0.31	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		16.46	0	24.3499	0	34.9819	0	23.516	0	219.34	0	102.74	0	-0.05	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		11.24	0	24.3451	0	34.9821	0	23.518	0	219.34	0	102.73	0	0.43	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029		7.35	0	24.3456	0	34.9823	0	23.518	0	219.56	0	102.83	0	0.20	0
5145Hawaii	6	C	12/28/2007	11:50	202.089	23.029															
5145Hawaii	7	C	12/29/2007	11:53	202.117	23.055		998.53	0	4.1111	0	34.4693	0	27.303	0	42.46	0	13.11	0	42.34	0
5145Hawaii	7	C	12/29/2007	11:53	202.117	23.055		951.41	0	4.2376	0	34.4479	0	27.271	0	39.27	0	12.16	0	42.18	0
5145Hawaii	7	C	12/29/2007	11:53	202.117	23.055		901.04	0	4.337	0	34.4072	0	27.226	0	33.55	0	10.41	0	42.24	0
5145Hawaii	7	C	12/29/2007	11:53	202.117	23.055		851.6	0	4.4952	0	34.3712	0	27.178	0	30.47	0	9.49	0	42.03	0
