BOTTLE,20000814WHPSIOJJW
#code : jjward hyd_to_exchange.pl V1.0
#original HYD file: p16chy.txt   Thu Aug 10 14:31:46 2000
#original SUM file: p16csu.txt   Thu Aug 10 14:31:46 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,UMOL/KG,,UMOL/KG,
   31WTTUNES_3,  P16C,   302,  1,     34,     34,2,19910923,2136, 10.9067,-152.1123, 5340,     58.7,  20.0201,  34.8092,2,  34.4797,2,    211.8,2,    203.6,2,     3.50,2,     0.62,2,     0.03,2,     0.17,2, -999.000,1, -999.000,1,    2.053,2,   1.7580,2,     1.19,2,     89.6,2,   2016.1,2,   2283.6,2
   31WTTUNES_3,  P16C,   302,  1,     33,     33,2,19910923,2136, 10.9067,-152.1123, 5340,     83.9,  16.7656,  34.5741,2,  34.8257,2,    160.8,2,    194.2,2,     3.87,2,     2.91,2,     0.14,2,     0.40,2,    2.349,2,    1.242,2, -999.000,1,-999.0000,1,  -999.00,1,    110.7,2,   2052.7,2,   2299.1,2
   31WTTUNES_3,  P16C,   302,  1,     32,     32,2,19910923,2136, 10.9067,-152.1123, 5340,    109.4,  13.6182,  34.3167,2,  34.4218,2,    130.9,2,    143.0,2,    10.74,2,    13.19,2,     0.04,2,     0.41,4,    1.911,2,    0.990,2,    2.180,2,   1.7820,2,     5.81,2,     67.3,2,   2104.7,2,   2272.3,2
   31WTTUNES_3,  P16C,   302,  1,     31,     31,4,19910923,2136, 10.9067,-152.1123, 5340,    135.3,  11.6695,  34.4138,2,-999.0000,9,     61.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.943,4,    1.049,4, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,9,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   302,  1,     30,     30,2,19910923,2136, 10.9067,-152.1123, 5340,    160.8,  11.0868,  34.5298,2,  34.4744,2,     31.1,2,     46.7,2,    28.44,2,    28.54,2,     0.01,2,     2.25,2,    0.575,2,    0.294,2, -999.000,1,-999.0000,1,  -999.00,1,    -34.6,6,   2217.0,2,   2284.9,2
   31WTTUNES_3,  P16C,   302,  1,     29,     29,2,19910923,2136, 10.9067,-152.1123, 5340,    211.0,  10.2713,  34.5945,2,  34.5975,2,     15.2,2,     14.8,2,    34.53,2,    32.20,2,     0.00,2,     2.54,2,    0.121,2,    0.070,2,    0.447,2,   1.8070,2,     8.18,2,    -77.6,2,   2251.8,2,   2296.2,2
   31WTTUNES_3,  P16C,   302,  1,     28,     28,2,19910923,2136, 10.9067,-152.1123, 5340,    263.1,   9.5426,  34.6010,2,  34.6016,2,     22.2,2,     20.6,2,    38.04,2,    34.80,2,     0.00,2,     2.56,2,    0.062,2,    0.039,2,    0.235,2,   1.8210,2,     7.07,2,    -85.1,2,   2257.4,2,   2302.5,2
   31WTTUNES_3,  P16C,   302,  1,     27,     27,2,19910923,2136, 10.9067,-152.1123, 5340,    313.6,   8.8965,  34.5950,2,  34.5912,2,     23.6,2,     23.0,2,    41.96,2,    36.08,2,     0.00,2,     2.63,2,    0.027,6,    0.025,6,    0.131,2,   1.8340,2,     6.73,2,   -114.0,2,   2264.8,2,   2306.0,2
   31WTTUNES_3,  P16C,   302,  1,     26,     26,2,19910923,2136, 10.9067,-152.1123, 5340,    415.7,   8.0323,  34.5648,2,  34.5580,2,     21.2,2,     22.5,2,    51.20,2,    37.64,2,     0.00,2,     2.82,2,    0.009,2,    0.007,2,    0.040,2,   1.8500,2,     7.75,2,   -113.9,2,   2278.7,2,   2317.1,2
   31WTTUNES_3,  P16C,   302,  1,     25,     25,2,19910923,2136, 10.9067,-152.1123, 5340,    517.9,   7.0931,  34.5367,2,  34.5327,2,     30.6,2,     28.9,2,    60.24,2,    39.11,2,     0.00,2,     2.89,2,    0.002,2,    0.009,2,    0.023,2,   1.8610,2,     9.38,2,   -137.3,2,   2290.6,2,   2324.2,2
   31WTTUNES_3,  P16C,   302,  1,     24,     24,2,19910923,2136, 10.9067,-152.1123, 5340,    620.3,   6.2527,  34.5191,2,  34.5184,2,     30.8,2,     30.4,2,    70.67,2,    40.62,2,     0.00,2,     2.99,2,    0.003,2,    0.001,2,    0.021,2,   1.8950,2,    11.34,2,   -152.2,2,   2304.4,2,   2336.4,2
   31WTTUNES_3,  P16C,   302,  1,     23,     23,2,19910923,2136, 10.9067,-152.1123, 5340,    722.9,   5.5994,  34.5273,2,  34.5264,2,     25.2,2,     26.6,2,    80.70,2,    42.47,2,     0.00,2,     3.10,2,   -0.002,2,   -0.005,2, -999.000,1,-999.0000,1,  -999.00,1,   -180.1,2,   2320.4,2,   2345.9,2
   31WTTUNES_3,  P16C,   302,  1,     22,     22,2,19910923,2136, 10.9067,-152.1123, 5340,    825.1,   5.0662,  34.5387,2,  34.5368,2,     25.2,2,     25.6,2,    88.76,2,    43.55,2,     0.00,2,     3.16,2,   -0.003,2,    0.004,2, -999.000,1,-999.0000,1,  -999.00,1,   -175.0,2,   2332.3,2,   2353.6,2
   31WTTUNES_3,  P16C,   302,  1,     21,     21,2,19910923,2136, 10.9067,-152.1123, 5340,    927.6,   4.5642,  34.5514,2,  34.5484,2,     36.1,2,     36.2,2,    97.02,2,    43.26,2,     0.00,2,     3.14,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,9,   2336.0,2,   2364.3,2
   31WTTUNES_3,  P16C,   302,  1,     20,     20,2,19910923,2136, 10.9067,-152.1123, 5340,   1029.7,   4.1766,  34.5620,2,  34.5620,2,     45.2,2,     49.3,2,   104.49,2,    42.93,2,     0.00,2,     3.11,2,   -0.001,2,    0.003,2, -999.000,1,-999.0000,1,  -999.00,1,   -200.4,2,   2339.3,2,   2373.5,2
   31WTTUNES_3,  P16C,   302,  1,     19,     19,2,19910923,2136, 10.9067,-152.1123, 5340,   1235.7,   3.6302,  34.5806,2,  34.5802,2,     58.7,2,     60.7,2,   117.09,2,    42.13,2,     0.00,2,     3.04,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2344.4,2,   2385.2,2
   31WTTUNES_3,  P16C,   302,  1,     18,     18,2,19910923,2136, 10.9067,-152.1123, 5340,   1440.4,   3.1450,  34.5973,2,  34.5983,2,     69.4,2,     70.3,2,   128.70,2,    41.51,2,     0.00,2,     2.97,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2353.4,2,   2400.1,2
   31WTTUNES_3,  P16C,   302,  1,     17,     17,2,19910923,2136, 10.9067,-152.1123, 5340,   1646.2,   2.6953,  34.6141,2,  34.6111,2,     79.8,2,     80.2,2,   138.15,2,    40.84,2,     0.00,2,     2.90,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   2409.5,2
   31WTTUNES_3,  P16C,   302,  1,     16,     16,2,19910923,2136, 10.9067,-152.1123, 5340,   1852.7,   2.3455,  34.6318,2,  34.6307,2,     90.8,2,     90.7,2,   145.83,2,    40.13,2,     0.00,2,     2.84,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2359.1,2,   2418.3,2
   31WTTUNES_3,  P16C,   302,  1,     15,     15,2,19910923,2136, 10.9067,-152.1123, 5340,   2056.4,   2.1051,  34.6464,2,  34.6455,2,    100.0,2,     99.7,2,   150.34,2,    39.56,2,     0.00,2,     2.78,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   2423.8,2
   31WTTUNES_3,  P16C,   302,  1,     14,     14,2,19910923,2136, 10.9067,-152.1123, 5340,   2261.4,   1.9585,  34.6559,2,  34.6553,2,    107.3,2,    106.9,2,   153.48,2,    39.13,2,     0.00,2,     2.74,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2359.8,2,   2431.5,2
   31WTTUNES_3,  P16C,   302,  1,     13,     13,2,19910923,2136, 10.9067,-152.1123, 5340,   2463.2,   1.8641,  34.6638,2,  34.6649,2,    112.1,2,    111.2,2,   155.83,2,    38.80,2,     0.00,2,     2.72,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   302,  1,     12,     12,2,19910923,2136, 10.9067,-152.1123, 5340,   2665.1,   1.8098,  34.6677,2,  34.6680,2,    115.2,2,    115.7,2,   157.18,2,    38.47,2,     0.00,2,     2.71,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2357.8,2,   2436.0,2
   31WTTUNES_3,  P16C,   302,  1,     11,     11,2,19910923,2136, 10.9067,-152.1123, 5340,   2870.3,   1.7451,  34.6715,2,  34.6718,2,    121.7,2,    121.5,2,   156.98,2,    38.18,2,     0.00,2,     2.67,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   302,  1,     10,     10,2,19910923,2136, 10.9067,-152.1123, 5340,   3084.4,   1.6850,  34.6749,2,  34.6747,2,    125.6,2,    126.3,2,   158.34,2,    37.85,2,     0.00,2,     2.64,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2352.0,2,   2436.8,2
   31WTTUNES_3,  P16C,   302,  1,      9,      9,2,19910923,2136, 10.9067,-152.1123, 5340,   3345.1,   1.6058,  34.6785,2,  34.6787,2,    133.0,2,    133.8,2,   158.51,2,    37.37,2,     0.00,2,     2.61,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   302,  1,      8,      8,2,19910923,2136, 10.9067,-152.1123, 5340,   3604.9,   1.5336,  34.6825,2,  34.6857,2,    141.2,2,    141.8,2,   157.10,2,    36.81,2,     0.00,2,     2.57,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2339.6,2,   2431.0,2
   31WTTUNES_3,  P16C,   302,  1,      7,      7,2,19910923,2136, 10.9067,-152.1123, 5340,   3863.3,   1.4594,  34.6869,2,  34.6891,2,    152.5,2,    153.3,2,   151.76,2,    36.04,2,     0.00,2,     2.50,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   302,  1,      6,      6,2,19910923,2136, 10.9067,-152.1123, 5340,   4124.2,   1.4094,  34.6915,2,  34.6926,2,    162.9,2,    164.1,2,   145.82,2,    35.38,2,     0.00,2,     2.45,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2319.3,2,   2420.1,2
   31WTTUNES_3,  P16C,   302,  1,      5,      5,2,19910923,2136, 10.9067,-152.1123, 5340,   4384.9,   1.3899,  34.6941,2,  34.6940,2,    169.0,2,    169.5,2,   142.44,2,    34.96,2,     0.00,2,     2.43,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   302,  1,      4,      4,2,19910923,2136, 10.9067,-152.1123, 5340,   4645.6,   1.3735,  34.6962,2,  34.6958,2,    176.0,2,    175.6,2,   138.67,2,    34.53,2,     0.00,2,     2.40,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2304.5,2,   2407.6,2
   31WTTUNES_3,  P16C,   302,  1,      3,      3,2,19910923,2136, 10.9067,-152.1123, 5340,   4908.0,   1.3858,  34.6971,2,  34.6967,2,    179.3,2,    177.5,2,   137.46,2,    34.34,2,     0.00,2,     2.39,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   302,  1,      2,      2,2,19910923,2136, 10.9067,-152.1123, 5340,   5169.7,   1.4133,  34.6975,2,  34.6987,2,    180.5,2,    178.5,2,   137.05,2,    34.38,2,     0.00,2,     2.40,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2299.5,2,   2404.6,2
   31WTTUNES_3,  P16C,   302,  1,      1,      1,2,19910923,2136, 10.9067,-152.1123, 5340,   5433.0,   1.4459,  34.6970,2,  34.6997,2,    179.5,2,    179.7,2,   137.03,2,    34.28,2,     0.00,2,     2.39,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   2299.3,2,   2407.2,2
   31WTTUNES_3,  P16C,   303,  1,     36,     36,2,19910924,0654, 11.3847,-152.2120, 5380,      5.6,  28.8144,  33.9087,2,  33.8600,2,    205.1,3,    220.6,2,     2.50,2,     0.07,2,     0.00,2,     0.21,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     35,     35,2,19910924,0654, 11.3847,-152.2120, 5380,     46.7,  25.4732,  34.3927,2,  34.4465,2,    218.7,2,    220.5,2,     2.91,2,     0.15,2,     0.01,2,     0.32,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     34,     34,2,19910924,0654, 11.3847,-152.2120, 5380,     77.4,  17.1033,  34.4691,2,  34.4549,2,    152.5,2,    140.2,2,    10.02,2,    12.40,2,     0.09,2,     1.10,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     33,     33,2,19910924,0654, 11.3847,-152.2120, 5380,    108.1,  13.6496,  34.3155,2,  34.3233,2,    122.3,2,     99.7,2,    18.75,2,    21.02,2,     0.01,2,     1.72,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     32,     32,2,19910924,0654, 11.3847,-152.2120, 5380,    139.3,  11.6926,  34.4814,2,  34.4830,2,     39.8,2,     45.2,2,    28.49,2,    28.57,2,     0.01,2,     2.31,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     31,     31,2,19910924,0654, 11.3847,-152.2120, 5380,    189.5,  10.5247,  34.5616,2,  34.5608,2,     32.6,2,     32.1,2,    32.97,2,    31.72,2,     0.01,2,     2.43,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     30,     30,2,19910924,0654, 11.3847,-152.2120, 5380,    240.1,   9.9186,  34.5964,2,  34.5944,2,     23.5,2,     23.8,2,    36.42,2,    33.72,2,     0.01,2,     2.54,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     29,     29,2,19910924,0654, 11.3847,-152.2120, 5380,    290.7,   9.2951,  34.5796,2,  34.5798,2,     17.5,2,     19.0,2,    40.48,2,    34.74,2,     0.01,2,     2.64,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     28,     28,2,19910924,0654, 11.3847,-152.2120, 5380,    351.5,   8.5417,  34.5621,2,  34.5675,2,     20.4,2,     22.9,2,    45.98,2,    36.14,2,     0.01,2,     2.74,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     27,     27,2,19910924,0654, 11.3847,-152.2120, 5380,    414.0,   7.8191,  34.5487,2,  34.5496,2,     29.6,2,     36.2,2,    51.26,2,    37.17,2,     0.01,2,     2.76,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     26,     26,2,19910924,0654, 11.3847,-152.2120, 5380,    516.5,   6.8399,  34.5342,2,  34.5353,2,     33.4,2,     30.2,2,    61.62,2,    39.07,2,     0.01,2,     2.92,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     25,     25,2,19910924,0654, 11.3847,-152.2120, 5380,    618.5,   6.1072,  34.5198,2,  34.5192,2,     40.5,2,     41.3,2,    71.38,2,    39.94,2,     0.01,2,     2.93,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     24,     24,2,19910924,0654, 11.3847,-152.2120, 5380,    718.8,   5.5358,  34.5257,2,  34.5250,2,     37.8,2,     35.6,2,    80.12,2,    41.44,2,     0.01,2,     3.02,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     23,     23,2,19910924,0654, 11.3847,-152.2120, 5380,    820.5,   4.9719,  34.5368,2,  34.5362,2,     30.0,2,     31.1,2,    90.70,2,    43.09,2,     0.01,2,     3.15,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     22,     22,2,19910924,0654, 11.3847,-152.2120, 5380,    923.5,   4.5214,  34.5493,2,  34.5488,2,     36.6,2,     36.2,2,    98.42,2,    43.09,2,     0.01,2,     3.16,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     21,     21,2,19910924,0654, 11.3847,-152.2120, 5380,   1027.0,   4.1439,  34.5612,2,  34.5582,2,     46.9,2,     48.2,2,   105.55,2,    42.56,2,     0.01,2,     3.12,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     20,     20,2,19910924,0654, 11.3847,-152.2120, 5380,   1222.5,   3.4520,  34.5838,2,  34.5791,2,     60.7,2,     58.7,2,   119.16,2,    42.02,2,     0.01,2,     3.05,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     19,     19,2,19910924,0654, 11.3847,-152.2120, 5380,   1426.2,   2.9871,  34.6009,2,  34.5997,2,     74.6,2,     73.6,2,   131.57,2,    41.09,2,     0.01,2,     2.96,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     18,     18,2,19910924,0654, 11.3847,-152.2120, 5380,   1636.5,   2.6071,  34.6185,2,  34.6177,2,     85.2,2,     87.0,2,   140.12,2,    40.31,2,     0.01,2,     2.89,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     17,     17,2,19910924,0654, 11.3847,-152.2120, 5380,   1841.3,   2.3028,  34.6345,2,  34.6327,2,     94.4,2,     95.9,2,   147.04,2,    39.67,2,     0.01,2,     2.84,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     16,     16,2,19910924,0654, 11.3847,-152.2120, 5380,   2049.5,   2.0963,  34.6463,2,  34.6460,2,    100.5,2,    102.0,2,   151.94,2,    39.23,2,     0.01,2,     2.80,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     15,     15,2,19910924,0654, 11.3847,-152.2120, 5380,   2257.7,   1.9543,  34.6566,2,  34.6553,2,    108.3,2,    108.6,2,   154.39,2,    38.79,2,     0.01,2,     2.75,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     14,     14,2,19910924,0654, 11.3847,-152.2120, 5380,   2414.9,   1.8953,  34.6609,2,  34.6611,2,    111.2,2,    112.2,2,   155.83,2,    38.59,2,     0.01,2,     2.73,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     13,     13,2,19910924,0654, 11.3847,-152.2120, 5380,   2571.4,   1.8367,  34.6651,2,  34.6637,2,    115.1,2,    115.6,2,   157.06,2,    38.25,2,     0.01,2,     2.71,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     12,     12,2,19910924,0654, 11.3847,-152.2120, 5380,   2727.5,   1.8030,  34.6678,2,  34.6669,2,    116.9,2,    118.3,2,   158.09,2,    38.03,2,     0.00,2,     2.70,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     11,     11,2,19910924,0654, 11.3847,-152.2120, 5380,   2985.9,   1.7168,  34.6726,2,  34.6726,2,    124.0,2,    125.8,2,   158.32,2,    37.71,2,     0.01,2,     2.65,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,     10,     10,2,19910924,0654, 11.3847,-152.2120, 5380,   3244.2,   1.6409,  34.6761,2,  34.6753,2,    129.3,2,    130.8,2,   160.57,2,    37.49,2,     0.00,2,     2.62,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      9,      9,2,19910924,0654, 11.3847,-152.2120, 5380,   3503.3,   1.5589,  34.6797,2,  34.6781,2,    137.2,2,    138.8,2,   160.38,2,    37.00,2,     0.00,2,     2.57,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      8,      8,2,19910924,0654, 11.3847,-152.2120, 5380,   3763.0,   1.4976,  34.6841,2,  34.6832,2,    146.0,2,    148.0,2,   156.54,2,    36.46,2,     0.00,2,     2.53,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      7,      7,2,19910924,0654, 11.3847,-152.2120, 5380,   4023.1,   1.4356,  34.6879,2,  34.6895,2,    157.7,2,    159.9,2,   150.24,2,    35.44,2,     0.00,2,     2.46,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      6,      6,2,19910924,0654, 11.3847,-152.2120, 5380,   4283.5,   1.3919,  34.6924,2,  34.6905,2,    168.1,2,    169.3,2,   144.77,2,    34.70,2,     0.00,2,     2.41,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      5,      5,2,19910924,0654, 11.3847,-152.2120, 5380,   4544.0,   1.3707,  34.6949,2,  34.6944,2,    174.7,2,    175.6,2,   141.33,2,    34.41,2,     0.00,2,     2.40,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      4,      4,2,19910924,0654, 11.3847,-152.2120, 5380,   4804.5,   1.3752,  34.6965,2,  34.6952,2,    178.9,2,    179.5,2,   139.31,2,    34.31,2,     0.00,2,     2.37,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      3,      3,2,19910924,0654, 11.3847,-152.2120, 5380,   5065.1,   1.3989,  34.6968,2,  34.6967,2,    180.8,2,    179.7,2,   138.71,2,    34.15,2,     0.01,2,     2.37,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      2,      2,2,19910924,0654, 11.3847,-152.2120, 5380,   5326.3,   1.4306,  34.6966,2,  34.6961,2,    181.1,2,    179.3,2,   138.72,2,    34.19,2,     0.01,2,     2.36,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   303,  1,      1,      1,2,19910924,0654, 11.3847,-152.2120, 5380,   5447.0,   1.4456,  34.6966,2,  34.6971,2,    180.8,2,    178.9,2,   138.74,2,    34.17,2,     0.00,2,     2.36,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   304,  1,     36,     36,2,19910924,1340, 11.8752,-152.3142, 5210,      5.5,  28.5160,  34.0307,2,  34.0202,2,    205.1,3,    216.3,2,     2.14,2,     0.06,2,     0.00,2,     0.16,2,    1.686,2,    1.585,4, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   304,  1,     35,     35,2,19910924,1340, 11.8752,-152.3142, 5210,     38.5,  27.2683,  34.3640,2,  34.3450,2,    228.2,2,    228.9,2,     2.33,2,     0.04,2,     0.01,2,     0.16,2,    1.880,6,    1.007,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
